tweet,image_url,label
# 图看 天下 #   10 岁 男童 撞 脑死亡 捐 器官 救   肇事者 逃逸 陈硕 家里 出去 买 饼干 遭遇 车祸 当晚 送到 安徽 临泉县 人民 医院 抢救 确诊 脑死亡 得知 儿子 脑死亡 禇 炳利 丈夫 伤心欲绝 做 重要 决定 孩子 器官 捐献 更 获得 新生 孩子 生命 延续 O 北京 今日 级 严重 污染 PM2.5 浓度 达此 轮 峰值 ,4ee36f05gw1eyte8j215jj20h80bqab0 4ee36f05gw1eyte8jjndqj208d0dvgmx 4ee36f05gw1eyte8kc6f0j20bd0fagnt 4ee36f05gw1eyte8kotyyj208g0f8q4m 4ee36f05gw1eyte8l2l5zj208g0f975o 4ee36f05gw1eyte8lhpltj20d709ydhm    ,0
八宝山 人民 公墓 副 主任 曝不雅 视频 27 岁 女子 张悦 ( 化名 ) 称 北京 八宝山 人民 公墓 副 主任 韩 长期保持 婚外 正当性 关系 爆料 两段 雅 视频 张悦称 妹妹 因用 视频 敲诈 韩 判刑 10 月 韩称 人格担保 未 发生 性关系 请 吃饭 感谢 稀里哗啦 衣服 扒 O 网页 链接 ,4ee36f05jw1eysj5azoq2j20fa0bh74s 4ee36f05jw1eysj5ao05bj20fa0bggmb 4ee36f05jw1eysj5afa69j20dc0hsdh9       ,0
滴滴 北京 总部 遭 大量 出租车 围堵 今日 滴滴 出行 北京 总部 遭到 大量 出租车 围堵 抗议 周围 停 多辆 警车 出租车 司机 此前 曾多次 媒体 表示 滴滴 打车 软件 专车 形式 鼓励 私家车 进行 营运 破坏 市场秩序 损害 出租车 司机 利益 截止 目前 滴滴 方面 对此 事件 不予置评 O 网页 链接 ,61e04755jw1eys82pkaz3j20c8096q38 61e04755jw1eys82qqqjdj20a00dcmya 61e04755jw1eys82ryd65j20c8096mxp 61e04755jw1eys82t6f9gj20c8096gme 61e04755jw1eys82uhbtnj20a00dc75b     ,0
# 刘涛 丹麦 遭 盗窃 # 芈 月 传 中 饰演 芈 姝 公主 知名 女演员 @ 刘涛 tamia   发博称 丹麦 参加 活动 时 酒店 保险箱 中 装有 价值 四百万 首饰 手表 现金 行李箱 被盗 走 警方 尚未 找到 嫌犯 使馆 能够 帮助   @ 北欧 旅游局   @ 丹麦 驻华 大使馆   早日 找回 提醒 在外 小伙伴 保管 财务 注意安全 ,884f7263gw1eys33js9tfj208c0b3mxr 884f7263gw1eys33k1lotj20c809375m 884f7263gw1eys33k8pxcj20c80gbgmb 884f7263gw1eys33lebahj20i7098t9w      ,0
火锅店 服务员 滚烫 高汤 浇女 顾客 昨晚 温州 林 女士 家人 火锅 先生 火锅店 用餐 其间 要求 服务员 火锅 加水 服务员 回应 锅里 水 需要 加 之后 林 女士 发了 一条 微博 反映 服务员 态度恶劣 服务员 发现 微博 便 一锅 热水 背后 淋在 头上 致其 烫伤 O 视频 曝光 火锅店 服务员 高温 汤水 女 顾客 头顶 浇下 ,4ee36f05gw1eveswxlnmkj20dw0afmxn 4ee36f05gw1eveswy4hnxj20b40etaae 4ee36f05gw1eveswyg1f9j20b40etgm1 4ee36f05gw1eveswymoztj20b40etdg8 4ee36f05gw1eveswzc0rdj20gh0bz0ty 4ee36f05gw1eveswxgkemj20c80gbwgu    ,0
山东 现实 版 周 扒皮 拘禁 工人 逼迫 拔萝卜 报案人 说 一家 中介 公司 介绍 说 拔萝卜 一天 三百 日结 确实 拔萝卜 没想到 控制 起来 不让 出去 乱跑 干 不好 解救 工人员 说 每天 早上 两点 半 起来 吃饭 吃完饭 天不亮 下地干活 干到 晚上 大概 点半才 收工 O 山东 现实 版 周 扒皮 拘禁 工人 逼迫 拔萝卜 ( 图 ) ,4ee36f05gw1eyivboc4fjj20dw0a6ab9 4ee36f05gw1eyivchtflgj20c80h6408 4ee36f05gw1eyivci0goyj20c80enmyg 4ee36f05gw1eyivctxg8pj20c80hr768      ,0
湖北 男子 车中 飞进 人头   警方 称其酒 驾毒 驾致 身首异处 11 月 29 日 湖北 男子 派出所 报案 称 驾车 回家途中 发现 副驾驶 座位 飞进 人头 民警 男子 查看 车辆 发现 车上 确有 一颗 人头 警方 调查 男子 涉嫌 酒后 毒驾 驾车 时撞 一名 老人 造成 老人 身首异处 男子 刑拘 O 湖北 男子 酒驾 毒驾   车厢 忽然 飞 进 人头 ,4ee36f05gw1eyishw9zo7j20fa0kddi2 4ee36f05gw1eyishx3ycmj20fa0kd77m 4ee36f05gw1eyishxppuaj20fa0bhq4s       ,0
年度 最佳 自拍 朕 朕 汪星 后宫 （ 喵 星人 喵 星球 ） ,684ebae3jw1ezwjah4022j20c80c8jsr 684ebae3jw1ezwjainpihj20c80b5abq 684ebae3jw1ezwjakaey1j20c80btq57 684ebae3jw1ezwjalsq5ej20c80c8wgf 684ebae3jw1ezwjanbyraj20c80c875z 684ebae3jw1ezwjaoqayoj20c80by74t 684ebae3jw1ezwjaqgdisj20c80c8gng 684ebae3jw1ezwjarsaccj20c80bbjrv 684ebae3jw1ezwjatc8mqj20c80ak3yz ,0
72 岁 老人 炒 瓜子 攒 12 万捐座 桥 72 岁 老人 吴月 咏 多年 武汉市 新洲区 炒 瓜子 维持 一家 三口 生计 一个月 前 多年 攒下 12 万元 捐给 村里 修 一座 石桥 桥面 长约 50 米 桥 没有 留下 名字 如今 吴 爹爹 已经 没有 钱 正在 智力 残疾 儿子 申请 低保 O72 岁 爹爹 炒 瓜子 攒 12 万捐 座 桥 其子 智残正 申请 低保   -   湖北   - ,684ebae3jw1ezs77k48jij204y08cwei 684ebae3jw1ezs77ljo3yj20d708cweu 684ebae3jw1ezs77ncttxj20e8080mxd       ,0
# 美食 一刻 # 巴基斯坦 土豆饼 绝对 令 回味无穷 味道 配料 简单 一试 （ 美食 频道 ） ,684ebae3jw1eyjzjoe4o9j20c808qt9q 684ebae3jw1eyjzjogkudj20c808pdgt 684ebae3jw1eyjzjojecaj20c808ugmt 684ebae3jw1eyjzjon0p3j20c808q3z8 684ebae3jw1eyjzjoqr1jj20c808qgmn 684ebae3jw1eyjzjouyqfj20c808s3z6 684ebae3jw1eyjzjp0j3ej20c808qgmg 684ebae3jw1eyjzjp4jrnj20c808sjsf 684ebae3jw1eyjzjp8w9yj20c808rdgo ,0
种 果皮 吃 完别 扔   超 实用 转发 收藏 （ 中新网 ） ,684ebae3jw1eyjbe562saj20c80fuzl9 684ebae3jw1eyjbe598wyj20c80fxab6 684ebae3jw1eyjbe5epmvj20c80fwgmp 684ebae3jw1eyjbe5jzfqj20c80foq3y 684ebae3jw1eyjbe5pprbj20c80fydgr 684ebae3jw1eyjbe5ukzuj20c80ft3zj 684ebae3jw1eyjbe5xgxgj20c80fy0tr 684ebae3jw1eyjbe657e2j20c80fyjsb 684ebae3jw1eyjbe687g4j20c80g1wfl ,0
现实 版 周 扒皮 拘禁 外来 务工者   暴力 逼迫 拔萝卜 山东 寿光 最近 上演 现实 版 周 扒皮 嫌疑人 网络 发布 虚假 招聘 信息 骗 务工人员 非法拘禁 逼迫 务工人员 拔萝卜 凌晨 两点 半 吃饭 天不亮 下地干活 晚上 六点半 收工 干活 慢 … … 最终 嫌疑人 抓 务工人员 得救 O 网页 链接 ,684ebae3jw1eyj1dwgq04j20c80f0dgw 684ebae3jw1eyj1dwmhxkj20c80ho75r 684ebae3jw1eyj1dwsfmkj20c80i1myt 684ebae3jw1eyj1dwvlfhj20c808ymxr      ,0
# 美食 一刻 #   原味 曲奇 曲奇饼 干 香甜可口 动手 DIY ~ （ 美食 频道 ） 好多 黄油 多糖 好吃 难 ,684ebae3jw1eyishzp4uwj20c80b175j 684ebae3jw1eyishztb8fj20c808675p 684ebae3jw1eyisi00tkdj20c808swfq 684ebae3jw1eyisi06qn8j20c8092wg1 684ebae3jw1eyisi09xy3j20c8086gmw 684ebae3jw1eyisi0gtsuj20c8086dh6 684ebae3jw1eyisi0jzzbj20c808rdhb 684ebae3jw1eyisi0rbf1j20c8086myd 684ebae3jw1eyisi0wu8bj20c80bjdhm ,0
武汉 数 名城 围殴 商户   负责人 执法 队员 临时工   11 月 28 日 上午 10 时许 数名 满春街 城管 工作人员 整治 占道 时 商贩 发生争执 动手 江汉区 满春街 城管 科 相关 负责人 介绍 商户 说 难听 引发 冲突 当时 执法 队员 均 临时工 （ 楚天 都市报 ） O 秒 拍 视频 ,684ebae3jw1eyhzedbpv5j20c8070gmr 684ebae3jw1eyhzeg3gzwj20c806xdgz http://ww4.sinaimg.cn/orj480/4def4246jw1eyhuisgargj20fs08wdg8       ,0
香港 街头 天 降 钻石 雨 引 哄抢   其实 一颗 钻石 不值 10 港币 据港媒 报道 近日 香港 弥敦道 天降 钻石 导致 行人 疯 抢 但经 鉴证 该批 钻石 实为 苏联 石 100 港元 便 买 10 多粒 用以 制作 首饰 ( 央视 ) ,684ebae3jw1eyhw5nzklbj20c806wwfc 684ebae3jw1eyhw60flj3j20c806wq3u 684ebae3jw1eyhw61k3d2j20c8092gmf 684ebae3jw1eyhw62qy2pj20bk0go0tj 684ebae3jw1eyhw6454w9j20ba0godgt 684ebae3jw1eyhw65dx9aj20c8073q3f 684ebae3jw1eyhw66yvy5j20c806wmxo 684ebae3jw1eyhw68vxzqj20c806w3yv 684ebae3jw1eyhw6apmkgj20c806wmy0 ,0
重庆 2600 万 超级 跑车 撞 人行 护栏   驾驶员 警方 带走 29 日 凌晨 重庆 价值 超 千万元 科尼 塞克 幽灵 跑车 撞 10 多米 长 人行道 护栏 左 后轮 撞 飞 据悉 全球 辆 科尼 塞克 价值 2600 多万 知情者 称 事故 原因 涉酒 驾 事后 豪车 驾驶员 警方 带走 调查 ( 华龙网 ) O 重庆 2000 多万 豪车 贵 一撞   涉酒 驾   副 驾 有位 红衣 女子 ,684ebae3jw1eyhvdx1fz8j20c8096dgr 684ebae3jw1eyhvdxmjx6j20af0dwdgd 684ebae3jw1eyhvdyrie9j20c8096gma 684ebae3jw1eyhve0ii7hj20af0dwt9k 684ebae3jw1eyhve1u5g1j20c80c8ab6 684ebae3jw1eyhve3n0wzj20af0dw74z 684ebae3jw1eyhve66yp4j20c8096q3o 684ebae3jw1eyhve7kyncj20c809674v 684ebae3jw1eyhve9gzavj20af0dw74z ,0
央视 揭 伴游 内幕 白天 陪 玩 晚上 陪 睡 网上 假照 网上 搜 伴游 大量 女孩 照片 扑面而来 不乏 暧昧 挑逗 话语 价格 动辄 万元 贵 是因为 白天 陪 玩 晚上 陪 睡 记者 联系 几位 女孩 发现 网上 照片 一致 女孩 看似 不足 16 岁 知道 行为 违法 （ 扬子晚报 ） O 网页 链接 ,684ebae3gw1eyec153gawj20fa0d6q3h 684ebae3gw1eyec17ru4uj20c808vaah 684ebae3gw1eyec1abjkpj20fa0c1gm1 684ebae3gw1eyec1dcmpuj20c80aidg0 684ebae3gw1eyec1g7oebj20go0cxaae 684ebae3gw1eyec1nzdtij20go0da0t6 684ebae3gw1eyec1u737sj20go0cqgmi 684ebae3gw1eyec1wmrf8j20go0d90t2 684ebae3gw1eyec1zkkg5j20go0ddgm7 ,0
# 晚安 # 12 岁 少年 直播 LOL 月 赚 万元   批 玩物丧志   南昌 一名 12 岁 少年 高超 LOL 水平 直播 LOL 每月 收入 万元 接到 多家 职业 俱乐部 邀约 有人 批评 好好学习 玩物丧志 母亲 表示 12 岁 小孩 钢琴 10 级 称 神童 游戏 王者 批评 公平 O 网页 链接 ,684ebae3jw1eybab5qn57j208l0faaai 684ebae3jw1eybab63k5wj20c80850tl        ,0
润肺 解燥 分享 几种 糖水 做法 喝点 糖水 润肺 解燥 身体 棒棒 哒 （ 健康 白皮书 ） ,684ebae3jw1ey8pug4b5zj20bz0xiadn 684ebae3jw1ey8pugesnyj20c40xgq6q 684ebae3jw1ey8pugl85tj20c50w9adk 684ebae3jw1ey8pugo1yvj20bx0x5jum 684ebae3jw1ey8pugr6tcj20c80ziwim 684ebae3jw1ey8puh38yvj20bx0xcdj9 684ebae3jw1ey8puh33u4j20c80yzwip 684ebae3jw1ey8puhfssmj20c80vq41t 684ebae3jw1ey8puhcx4cj20c40xejv4 ,0
山东 临沂 一年级 小学生 集体 抽 100 耳光 带响   老师 心情 不好 临沂 禹 韩 小学 一年级 孩子 日前 接到 老师 指令 要求 每个 学生 嘴巴 100 必须 高高 抬起 重重 落下 带 响声 不带 响声 老师 愿意 家长 说 下令 这位 老师 当时 心情 不好 O 网页 链接 ,684ebae3jw1ey6bpt5pwkj20bi07yq36 684ebae3jw1ey6bpt8m91j20an06yq3d        ,0
四招 驼背 直 起来 get 起来 （ 全球 健身 中心 ） ,684ebae3gw1ey32jaawxjj20c80rbgnb 684ebae3gw1ey32jd9raoj20c80oz0u1 684ebae3gw1ey32jg2xxnj20c80jwq41 684ebae3gw1ey32jixysuj20c80ctdgi      ,0
提醒 防范 手机 流量 偷 做 近日 媒体报道 广东 龙 女士 小时 偷 23G 流量 运营商 检查 分析 回应 流量 异常 应用软件 重复 下载 流量 文件 造成 保卫 流量 习惯 流量 小偷 提供 可乘之机 知识 必须 知道 ↓ ↓ 戳 图 学习 （ 人民日报 ） ,684ebae3jw1ey2m5elh01j20c80c8dhs 684ebae3jw1ey2m5f4619j20c80c8abf 684ebae3jw1ey2m5fk3v9j20c80c8jt5 684ebae3jw1ey2m5g4i4pj20c80c8dgx 684ebae3jw1ey2m5ggz9gj20c80c8q4a 684ebae3jw1ey2m5h1ou4j20c80c8q48 684ebae3jw1ey2m5hkinjj20c80c875x 684ebae3jw1ey2m5i18j2j20c80c8jsn 684ebae3jw1ey2m5ikektj20c80c840q ,0
记者 揭露 人造肉 遭 围攻   派出所 放狠话 弄死 河南 鹤壁市 一家 黑作坊 生产 组织 蛋白 人造肉 生产 香肠 牛排 添加 国家 禁用 食品 添加剂 据悉 部分 人造肉 河南 食全食 美 收购 记者 采访 遭遇 工人 围攻 食全食 美 负责人 派出所 内放话 声称 弄死 记者 @ 参考 O 网页 链接 ,684ebae3jw1ezq2gal6fnj20c80a3q3b 684ebae3jw1ezq2gcjrtej20c809s74n 684ebae3jw1ezq2gdx32hj20c807i0t1 684ebae3jw1ezq2gfuacij20c809ymxf 684ebae3jw1ezq2ghtwzbj20c809s0t2 684ebae3jw1ezq2gjlczoj20c8076q3d    ,0
天津市 津南 开发区 运输 液化气 货车 爆炸 今天 14 : 10 左右 天津市 津南区 双港镇 津南 开发区 附近 运输 液化气 货车 发生爆炸 附近 居民 介绍 至少 次连续 爆炸 目前 消防 赶往 现场 救援 暂无 人员伤亡 （ 央视 ） ,684ebae3jw1ezooa40swtj20c8096q3e 684ebae3jw1ezooa8gaz5j20c8096aap 684ebae3jw1ezooaa0wsej20c8096wf5 684ebae3jw1ezooabbv8ij20c80gb3yw      ,0
# 宁夏 公交 起火 # 14 死 32 伤 此人 重大 作案嫌疑 今天上午 银川 301 路 公交车 失火 14 死亡 32 受伤 宁夏 公安厅 指挥部 发出 协查通报 嫌疑人 马 永平 身份证号 640105198203011950 重大 作案嫌疑 名下 辆车 AKN035 E32909 AJB016 线索 立即 报警 @ 公安部 打四黑 除四害 ,684ebae3jw1ezojv6lwnrj203003z0sk 684ebae3jw1ezojv97eujj20c806v3yo 684ebae3jw1ezojwawfqxg208o06c7ju.gif 684ebae3jw1ezojwduk7hj20c806vq35      ,0
" 十二 星座 交通事故 关系 造成 伤亡事故 最多 天蝎座 , 紧跟 其后 射手座 天秤座 最龟 毛 处女座 驾车 谨慎 , 爱 幻想 双鱼座 发生 伤亡事故 概率 最小 事故 高危 月份 集中 10 11 12 月份 工作日 , 周二 死亡事故 上升幅度 最大 , 17 点至 20 点 之间 事故率 高 ! ( 公安部 交通安全 微 发布 )  ",684ebae3jw1ezvotp5z8qj20c80j10ug 684ebae3jw1ezvotplhb1j209c0en754 684ebae3jw1ezvotpndeoj20900en0th 684ebae3jw1ezvotq4b9vj20c80jygmu 684ebae3jw1ezvotq06wcj20c80eimyd 684ebae3jw1ezvotq8pdtj20c80fxdh4 684ebae3jw1ezvotqdsslj20c80fxabe 684ebae3jw1ezvotqeoffj20c80g4myj 684ebae3jw1ezvotqmwf7j20c80g0dh3 ,0
山东 女 大学生 跳 冰湖 救 野兔 早晨 正忙着 上课 看见 一只 野兔 湖水 中 扑腾 山东 女子 学院 大二 学生 贾同凤 不顾 冰冷 湖水 跳进去 野兔 救 野兔 放生 回到 宿舍 换 干 衣服 匆匆 上课 ( 齐鲁晚报 ) O 野兔 踩 破冰 湖   山东 一大 二 女生 跳湖 相救 ( 图 ) ,684ebae3jw1ezi0i2shwwj20dv0h5q3i 684ebae3jw1ezi0i3bxw1j20dw0hjgnh 684ebae3jw1ezi0i3in60j20dw0gfjsl       ,0
澳洲 60 吨 运往 中国 奶粉 没收   重挫 华人 代购 澳媒 澳业 农业部 日前 墨尔本 一处 仓库 60 吨 婴儿 奶粉 尽数 没收 被扣 出口 手续 不当 奶粉 质量 尚 得知 此番 突袭 重挫 华人 代购 据悉 自双 11 指为 澳奶荒 最大 原因 澳 政府 严查 没有 授权 奶粉 出口 （ 中青网 ） O 澳洲 60 吨 运往 中国 奶粉 没收   重挫 华人 代购 渠道 ,684ebae3jw1ezhv5eksftj20hp0daad5 684ebae3jw1ezhv5f0tzxj20hp09qmzn 684ebae3jw1ezhv5fqwkgj20hq0d8adp 684ebae3jw1ezhv5g81ffj20gn0cg775 684ebae3jw1ezhv5gqe3aj20gg0az41d 684ebae3jw1ezhv5hfvshj20hp0cq0wr    ,0
中纪委 机关报 听 百姓 官员 绰号   可顺藤查 贪腐 四川省委 原副 书记 李春城 拆迁 市民 称 李拆城 南京 原 市长 季 建业 人称 季挖 挖 天津 公安局 原 局长 武 长顺 讲究 江湖义气 称 武爷 韩先聪 称 韩大嘴 … 听听 百姓 官员 绰号 便 顺藤摸瓜 惩腐 肃贪 O 网页 链接 ,684ebae3jw1ezc6ntq9cjj20c80cat9s 684ebae3jw1ezc6nv2w5oj20c80c8t9b 684ebae3jw1ezc6nwf229j20c80c8t9u 684ebae3jw1ezc6nxvvh9j20c80c8mxn 684ebae3jw1ezc6nz7o7dj20c80c8752 684ebae3jw1ezc6o0p45jj20c80c8gmn 684ebae3jw1ezc6o2cxfdj20c80c875a 684ebae3jw1ezc6o3zwzxj20c80c875c 684ebae3jw1ezc6o5krr9j20c80c8mxm ,0
计生 法 草案 删除 失独 家庭 扶助 条款   全国人大 副委员长 应该 正 审议 计生 法 修正案 草案 删失 独 家庭 扶助 条款 全国人大常委会 副委员长 陈昌智 表示 现在 提倡 一对 夫妇 生育 两孩 过去 独生子女 给予 必要 帮助 应该 不要 一种 倾向 掩盖 一种 倾向 ( 中新网 ） ,684ebae3jw1ezbxy2k3xzj20c8085wev 684ebae3jw1ezbxy2nh0sj20c8098gm6 684ebae3jw1ezbxy36vv7j20c808bdga 684ebae3jw1ezbxy4qf1rj20c808fjsa      ,0
河北 15 岁 女孩 手机 充电 时 接电话 甩出 米 河北 15 岁 女孩 手机 充电 时 接电话 遭 电击 甩出 米 远 倒地 昏迷 抢救 及时 终 获救 月 福建 24 岁 女孩 充电 玩 手机 身亡 双手 击穿 月 浙江 26 岁 小伙 充电 玩 手机 电死 .....   充电 不当 回事儿 牢记 注意事项 ↓ （ 燕赵 都市报 ） ,684ebae3jw1ezb310di5yj20c80aj3zn 684ebae3jw1ezb311winqj20c80aigmt 684ebae3jw1ezb3190xijj20c80a9t9v 684ebae3jw1ezb31dmfinj20c80ae0tv 684ebae3jw1ezb31knlfjj20c80agab0 684ebae3jw1ezb31m3bfkj20c80alta0 684ebae3jw1ezb31p28t2j20c80acabb 684ebae3jw1ezb31qbbsqj20c80au75p 684ebae3jw1ezb31rl4elj20c80anwfl ,0
银川市 检察院 批准逮捕 马 永平   2016 年 月 10 日 银川市 人民检察院 依法 受理 银川市 公安局 提请逮捕 犯罪 嫌疑人 马 永平 涉嫌 放火 一案 月 日早 马 永平 宁夏 银川市 301 路 公交车 纵火 造成 17 死亡 33 受伤 @ 银川 发布 ,684ebae3jw1ezunwmae9gj20c80bl3zw 684ebae3jw1ezunwmhf4xg208o06cjxb.gif 684ebae3jw1ezunwmtmjlg208o06c0yw.gif       ,0
史上 短 环球小姐 分钟 满屏 尴尬 2015 环球小姐 总决赛 直播 过程 惊现 乌龙 主持人 亚军 错误 宣布 成 冠军 整个 加冕 仪式 进行 完 最后 尴尬 皇冠 哥伦比亚 佳丽 头上 摘下 戴 菲律宾 佳丽 头上 O 网页 链接 ,684ebae3jw1ez8qjx7s8zj208c05j3z1 684ebae3jw1ez8qjybiz1j208c05k0t9 684ebae3jw1ez8qk0uiqyj208c05l74u       ,0
" 岁 男童 疑 亲妈 男友 虐待 致死   全身 伤 19 日 云南 开远 岁 男孩 普谨瑜 意外 死亡 亲属 怀疑 小瑜 亲生 母亲 王某 男友 虐待 致死 孩子 姑父 称 王某 称 孩子 床上 摔 , 看到 小谨瑜 全身 多处 青紫 伤痕 王某 承认 孩子 男友 拖鞋 孩子 一次 目前 警方 介入 调查 O3 岁 男孩 疑 亲妈 男友 虐待 致死   身上 多处 伤痕  ",684ebae3jw1ez8jwa8ajcj20c8077mxl 684ebae3jw1ez8jwbgwk1j20c809674p 684ebae3jw1ez8jwcuxtqj20c80gbq43 684ebae3jw1ez8jwe9p3hj20c80gbjs5      ,0
辽宁 铁岭 在建 人防 工程 塌陷   路边 汽车 吞没 今天 15 点 左右 辽宁 铁岭市 道路 发生 坍塌 事故 殃及 辆 汽车 辆 受损 严重 目前 暂无 人员伤亡 事故 地点 下方 在建 地下 人防 商业 工程 一期 施工 面积 万 平米 事故 原因 正在 进一步 调查 （ 央视 新闻 ） ,684ebae3jw1ez6cuzzp5gj20c8096abh 684ebae3jw1ez6cv079stj20c80gbdgo 684ebae3jw1ez6cv0pshfj20c80gb40e 684ebae3jw1ez6cv1smwoj20c80gbta4 684ebae3jw1ez6cv21cgnj20c80gbwg4 684ebae3jw1ez6cv2hqeyj20c80gb0ui 684ebae3jw1ez6cv3za76j20c806w74m 684ebae3jw1ez6cv4f7q3j20c80gbq4j 684ebae3jw1ez6cv4mbmuj20c80gbq4e ,0
婚检 女友 查出 疑似 艾滋 隐瞒   小伙 婚后 感染 去年 三月 河南 男子 小新 女友 前往 永城市 妇幼保健 院 婚检 时 医生 查出 女友 小叶 疑似 感染 艾滋病毒 单独 叫住 小叶 小新 得到 医生 答复 一切正常 婚后 小新 感染 艾滋 医院 疾控中心 告上 法庭 O 婚检 时 女友 艾滋 瞒 . 小伙 感染 ,684ebae3jw1ezue0padegj20fa0c8mxp 684ebae3jw1ezue0qba13j20fa0c8t9e 684ebae3jw1ezue0rmnr9j20fa0c8jrz 684ebae3jw1ezue0sxnj9j20fa0c83z8 684ebae3jw1ezue0u93exj20fa0c83z7 684ebae3jw1ezue0vkquij20fa0c8wf2 684ebae3jw1ezue0wx35dj20fa0c874m 684ebae3jw1ezue0y75khj20fa0c83zf 684ebae3jw1ezue0zhtm9j20fa0c8jsf ,0
中国 女 游客 泰国 吻 蟒蛇 鼻子 咬   血流 满面 鼻子 发肿 月 日 早上 一名 团来 泰国 普吉 旅游 中国 女 游客 游览 某蛇园 时 欲 参与 蛇 亲吻 活动 没亲 蟒蛇 狠狠 地猛 亲 一口 事发 游客 第一 时间 送往 医院 救治 知情 人士 称 伤者 没有 大碍 O 中国 女 游客 泰国 吻 蟒蛇 鼻子 咬   血流 满面 鼻子 发肿 ,684ebae3jw1ezubj2dbi3j20c508kgmf 684ebae3jw1ezubj2evf1j20c408ht9k 684ebae3jw1ezubj2hkpdj20c708j0tp 684ebae3jw1ezubj3nbqdj20c508iaap      ,0
湖南 邵阳 现 天坑 村   房塌桥 断 末日 村民 过得 提心吊胆 村子 地面 总是 时不时 出现 巨大 坑洞 走路 时 稍不留神 路面 可能 突然 塌陷 据传 天坑 附近 一家 连续 开采 13 年 石膏 厂 导致 地下 挖空 不少 房子 出现 开裂 现象 垮塌 村里 河流 断流 （ 中青网 ） O 湖南 邵阳 现 天坑 村   房塌桥 断 末日 ,684ebae3jw1ez59dw8o3ej20c806vjs6 684ebae3jw1ez59dwdg01j20c806vglz 684ebae3jw1ez59dwitv4j20c80c1mxo 684ebae3jw1ez59dwj9dbj20c806vmxg 684ebae3jw1ez59dwoxr2j20c80fnjs3 684ebae3jw1ez59dwtfj7j20c80hrdgt 684ebae3jw1ez59dwyyd8j20c806u755 684ebae3jw1ez59dx2eryj20c80gbdg9  ,0
消防员 穿 火层 救 19   头盔 让给 婴儿 17 日 江西 龙虎山 镇 某楼 失火 19 名 住户 被困 消防 战士 穿越 火层 救人 消防员 李华彪 不顾 安危 消防 头盔 让给 婴儿 空气 呼吸器 压力 不足 休克 清醒 救人 最终 被困 群众 全 救出 无一 伤亡 （ 中新网 ） O 网页 链接   转发 致敬 ,684ebae3jw1ez4vz4tm5hj20q40he0uk 684ebae3jw1ez4vz4u5roj20q40heq46 684ebae3jw1ez4vzapttwj20q40hejtf 684ebae3jw1ez4vzawz41j20q40hejsy 684ebae3jw1ez4vzb1smyj20q40heq4c 684ebae3jw1ez4vzaj16nj20q40he0tt    ,0
老人 少交 元 & quot ; 管理费 & quot ; 捅 刀 18 日 一名 老人 武汉 农贸市场 门口 摆摊 卖菜 两名 年轻 男子 来收 管理费 元 元 男子 同意 一人 老人 推到 小腿 处 拔出 一把 短刀 捅 三刀 老人 胳膊 后背 血流 不止 附近 商户 报警 拨打 120 老人 送 医院 O 网页 链接 ,684ebae3jw1ez4xdjhdexj20c8089js6 684ebae3jw1ez4xdjjahsj20c8096aak 684ebae3jw1ez4xdjlh2bj20c8082my4 684ebae3jw1ez4xdjox6fj20c80gbaaz 684ebae3jw1ez4xdjqy1uj20c80gbt9f 684ebae3jw1ez4xdjxkpsj20c80gb0tp    ,0
" # 北京 快讯 # 警方 整治 分中寺 非法 鸟市 19 日 上午 , 丰台 警方 会同 森林 公安 城管 工商 部门 对分 中寺 地区 非法 鸟市 占 道 经营 破坏 环境 造成 交通拥堵 问题 进行 整治 民警 介绍 , 分中寺 地区 鸟市 , 交通拥堵 严重 , 整治 , 目的 缓解 周边 交通拥堵 维护 治安 秩序 ( 北青报 记者   池 海波   摄影 / 汪震龙 )  ",684ebae3jw1ez4soh5z0gj20zk0qowi6 684ebae3jw1ez4so30tiyj20qo0zktbq 684ebae3jw1ez4so3fbazj20zk0qoq5m 684ebae3jw1ez4so3vci4j20zk0qojwe 684ebae3jw1ez4so41tmwj20zk0qoacx 684ebae3jw1ez4sp8j2tlj20zk0qowi8 684ebae3jw1ez4sogt07gj20zk0qodk4 684ebae3jw1ez4sogyc43j20zk0qo40z 684ebae3jw1ez4so36uj8j20zk0qodj7 ,0
东航 航班 故障 备降 马来西亚   另派 飞机 接 旅客 明晨 抵京 今日 凌晨 东航 巴厘岛 飞往 北京 MU782 航班 飞机 突发 故障 备降 马来西亚 乘客 表示 当时 机上 氧气 面罩 脱落 东航 调派 飞机 前往 接 旅客 回程 预计 飞机 时间 19 : 45 分 起飞 明日 凌晨 : 55 分 抵达 北京 （ 北青报 记者   孟亚旭 ） ,684ebae3jw1ez3zv77v63j20c80lqtan 684ebae3jw1ez3zv76mb4j20c80gbabg 684ebae3jw1ez3zv7gtbhj20c80gbtad       ,0
# 美食 一刻 # 起司 土豆 做法 简单 好吃 糯米 糍 软棉 口感 吃货 快 收 ,684ebae3jw1ez3nisa8v6j20by0m9t9p 684ebae3jw1ez3nisglzaj20c009nweq 684ebae3jw1ez3nisjqx6j20bx08ndfx 684ebae3jw1ez3nisnpmej20bx0ig0te 684ebae3jw1ez3nisqucwj20c008sjrf 684ebae3jw1ez3nisvrv0j20by08p74g 684ebae3jw1ez3niszk49j20bx08ugly 684ebae3jw1ez3nit6px6j20bw08naah 684ebae3jw1ez3nit8ucdj20c80c8t9m ,0
